Diamondbacks	Aaron Hill	Back In Black	AC/DC	Rock	https://itunes.apple.com/us/album/back-in-black/id574050396?i=574050602&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Aaron Hill	Slow Ride	Foghat	Rock	https://itunes.apple.com/us/album/slow-ride/id98275208?i=98275109&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Heath Bell	For Whom The Bell Tolls	Metallica	Rock	https://itunes.apple.com/us/album/for-whom-the-bell-tolls/id579148345?i=579149036&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Brad Ziegler	Your Time To Shine	Next September		
Diamondbacks	 Charles Brewer	Sad But True	Metallica	Rock	https://itunes.apple.com/us/album/sad-but-true/id579372950?i=579373080&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Trevor Cahill	Mortal Kombat Theme Song	N/A		
Diamondbacks	 Eric Chavez	Buzzin'	Mann	Hip-Hop/Rap	https://itunes.apple.com/us/album/buzzin/id393396393?i=393396410&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Eric Chavez	Check Yourself	Ice Cube	Hip-Hop/Rap	https://itunes.apple.com/us/album/check-yo-self-message-remix/id16283016?i=16282859&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Josh Collmenter	Kingdom	The Devin Townsend Project	Metal	https://itunes.apple.com/us/album/kingdom/id554449610?i=554449622&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Patrick Corbin	Reason To Hate (feat. Ne-Yo, Tyga & Wiz Khalifa)	DJ Felli Fel	Hip-Hop/Rap	https://itunes.apple.com/us/album/reason-to-hate-feat.-ne-yo/id635383193?i=635383335&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	David Hernandez	Gangsta's Paradise	Coolio	Hip-Hop/Rap	https://itunes.apple.com/us/album/gangstas-paradise-amended/id63617538?i=63617382&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Randall Delgado	Ravin	Popcaan	Reggae	https://itunes.apple.com/us/album/ravin/id445881419?i=445881446&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Randall Delgado	Wild for the Night	A$AP Rocky	Hip-Hop/Rap	https://itunes.apple.com/us/album/wild-for-night-feat.-skrillex/id582001423?i=582001753&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Adam Eaton	Wop	J-Dash	Hip-Hop/Rap	https://itunes.apple.com/us/album/wop-official-version/id414094801?i=414094850&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Paul Goldschmidt	It'z Just What We Do	Florida Georgia Line	Country	https://itunes.apple.com/us/album/itz-just-what-we-do/id580703314?i=580703319&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Didi Gregorius	Notorious B.I.G.	Notorious B.I.G.	Hip-Hop/Rap	https://itunes.apple.com/us/album/notorious-b.i.g.-feat.-lil/id78989263?i=78989004&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Will Harris	Black Betty	Spiderbait	Alternative	https://itunes.apple.com/us/album/black-betty/id20021710?i=20021718&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	J.J. Putz	Thunderstruck	AC/DC	Rock	https://itunes.apple.com/us/album/thunderstruck/id574049507?i=574051407&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Joe Paterson	How Bad Do You Want It	Tim McGraw	Country	https://itunes.apple.com/us/album/how-bad-do-you-want-it/id68892833?i=68891349&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Alfredo Marte	Yo Voy Pa Lante	Secreto El Biberon	Hip-Hop/Rap	https://itunes.apple.com/us/album/yo-voy-pa-lante/id622903470?i=622903473&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Brandon McCarthy	Comfortable Liar	Chevelle	Rock	https://itunes.apple.com/us/album/comfortable-liar/id270139029?i=270139032&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Brandon McCarthy	Lonely Boy	The Black Keys	Alternative	https://itunes.apple.com/us/album/lonely-boy/id475545948?i=475546049&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Wade Miley	Kick It In The Sticks	Brantley Gilbert	Country	https://itunes.apple.com/us/album/kick-it-in-the-sticks/id461777713?i=461777723&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Miguel Montero	Chaccaron Maccaron	El Mundo		
Diamondbacks	 Wil Nieves	No Soy Yo	Tony Vega	Latino	https://itunes.apple.com/us/album/no-soy-yo/id203666096?i=203666107&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Gerardo Parra	Limbo	Daddy Yankee	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/limbo/id555017889?i=555018001&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Cliff Pennington	Cruise	Florida Georgia Line	Country	https://itunes.apple.com/us/album/cruise/id580997053?i=580997074&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 A.J. Pollock	Little Lion Man	Mumford & Sons	Alternative	https://itunes.apple.com/us/album/little-lion-man/id355891434?i=355891582&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 A.J. Pollock	Spirit In The Sky	Norman Greenbaum	Pop	https://itunes.apple.com/us/album/spirit-in-the-sky/id187583573?i=187583901&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Martin Prado	Make The Crowd Go (Original Mix)	Alvaro	Dance	https://itunes.apple.com/us/album/make-the-crowd-go/id557877800?i=557877839&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	 Alex Sanabia	Hit Leta	DJ Next		http://click.linksynergy.com/fs-bin/click?id=7itOUbGkbq8&subid=&offerid=146261.1&type=10&tmpid=3909&u1=hitleta&RD_PARM1=https%3A%2F%2Fitunes.apple.com%2Fus%2Falbum%2Fhit-leta%2Fid534290845%3Fi%3D534291177%2526uo%3D4
Diamondbacks	 Tony Sipp	Motivation	T.I.	Hip-Hop/Rap	https://itunes.apple.com/us/album/motivation/id42031806?i=42031810&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Trevor Cahill	White Rabbit	Jefferson Airplane	Rock	https://itunes.apple.com/us/album/white-rabbit/id281811707?i=281811771&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Wade Miley	Backwoods	Justin Moore	Country	https://itunes.apple.com/us/album/backwoods/id325084095?i=325084104&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Willie Bloomquist	Paradise City	Guns & Roses	Rock	https://itunes.apple.com/us/album/paradise-city/id113736?i=113722&uo=4&at=10l3Hj&ct=mobile_music
Diamondbacks	Willie Bloomquist	Sweet Child O'Mine	Guns & Roses	Rock	https://itunes.apple.com/us/album/sweet-child-o-mine/id113736?i=113728&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Andre Ethier	Tres delinquentes	Delinquent Habits	Hip-Hop/Rap	https://itunes.apple.com/us/album/tres-delinquentes/id450649264?i=450649265&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Brandon League	Duality	Slipknot	Rock	https://itunes.apple.com/us/album/duality/id214470319?i=214470472&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Carl Crawford	Long Live The Pimp	Future	Hip-Hop/Rap	https://itunes.apple.com/us/album/long-live-pimp-feat.-trae/id573925217?i=573925303&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Dee Gordon	Go Harder	Future		
Dodgers	Dee Gordon	Speedin	Rick Ross/Chris Brown		
Dodgers	 A.J. Ellis	Walk	Foo Fighters	Rock	https://itunes.apple.com/us/album/walk/id430070792?i=430071363&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Mark Ellis	Dr. Feelgood	Motley Crue	Rock	https://itunes.apple.com/us/album/dr.-feelgood/id283529281?i=283529288&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Andre Ethier	Battle Born	The Killers	Alternative	https://itunes.apple.com/us/album/here-with-me/id553379542?i=553379672&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Tim Federowicz	Right Above It	Lil Wayne	Hip-Hop/Rap	https://itunes.apple.com/us/album/right-above-it-feat.-drake/id402749131?i=402749143&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Adrian Gonzalez	El Mariachi Loco	Mariachi Vargas	Regional Mexicano	https://itunes.apple.com/us/album/el-mariachi-loco/id261576530?i=261576681&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	J.P. Howell	Don't You Just Know It	Huey "Piano" Smith	Rock	https://itunes.apple.com/us/album/dont-you-just-know-it/id64914011?i=64913791&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Javy Guerra	Insane In the Brain	Cypress Hill	Hip-Hop/Rap	https://itunes.apple.com/us/album/insane-in-the-brain/id203303423?i=203303701&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Jerry Hairston	Get Up	50 Cent	Hip-Hop/Rap	https://itunes.apple.com/us/album/get-up/id293391457?i=293391464&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Jerry Hairston	Top Down	Swizz Beatz	Hip-Hop/Rap	https://itunes.apple.com/us/album/top-down/id261715526?i=261715745&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Juan Uribe	Plomo Plomo	El Negro 5 Estrellas	Latino	https://itunes.apple.com/us/album/plomo-plomo/id391835373?i=391835391&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Matt Kemp	All Gold Everything Remix	Trinidad James	Hip-Hop/Rap	https://itunes.apple.com/us/album/all-gold-everything/id589282650?i=589282654&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Matt Kemp	RIP	Young Jeezy	Hip-Hop/Rap	https://itunes.apple.com/us/album/r.i.p.-edited-version-feat./id598681838?i=598681843&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Matt Kemp	Show Out	Juicy J		https://itunes.apple.com/us/album/show-out-feat.-young-jeezy/id594704868?i=594705607&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Kenley Jansen	All of the Lights	Kanye West	Pop	https://itunes.apple.com/us/album/i-wanna-rock-kings-g-mix-feat./id351930345?i=351930674&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Clayton Kershaw	Snow (Hey Oh)	The Red Hot Chili Peppers	Alternative	https://itunes.apple.com/us/album/snow-hey-oh/id311067129?i=311067132&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Clayton Kershaw	We Are Young	fun.	Alternative	https://itunes.apple.com/us/album/we-are-young-feat.-janelle/id486040153?i=486040195&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Michael Young	So What'cha Want	Beastie Boys	Hip-Hop/Rap	https://itunes.apple.com/us/album/so-whatcha-want/id90263573?i=90262849&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Yasiel Puig	Papa Dios Me Dijo	Secreto "El Famoso Biberon"	Hip-Hop/Rap	https://itunes.apple.com/us/album/papa-dios-me-dijo/id622903470?i=622903472&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Nick Punto	Mother	Danzig		
Dodgers	Ricky Nolasco	Me Gusta	Los Adolescentes	Salsa y Tropical	https://itunes.apple.com/us/album/me-gusta/id303049251?i=303049295&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Justin Sellers	Marble Floors	Rick Ross	Hip-Hop/Rap	https://itunes.apple.com/us/album/marble-floors-feat.-2-chainz/id626497832?i=626498651&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	 Justin Sellers	Sail	Awolnation	Alternative	https://itunes.apple.com/us/album/sail/id422478077?i=422478211&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Skip Schumaker	Tattoos On This Town	JASON ALDEAN	Country	https://itunes.apple.com/us/album/tattoos-on-this-town/id397219095?i=397219097&uo=4&at=10l3Hj&ct=mobile_music
Dodgers	Zack Greinke	Snow (Hey Oh)	Red Hot Chili Peppers	Alternative	https://itunes.apple.com/us/album/snow-hey-oh/id207928114?i=207928116&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Cody Allen	Pickin' Wildflowers	Keith Anderson	Country	https://itunes.apple.com/us/album/pickin-wildflowers/id253205302?i=253205563&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Cody Allen	Sound of Madness	Shinedown	Rock	https://itunes.apple.com/us/album/sound-of-madness/id279812117?i=279812223&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Cody Allen	Take It Outside	Brantley Gilbert	Country	https://itunes.apple.com/us/album/take-it-outside/id461777713?i=461777733&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Michael Bourn	I'm Still Fly (feat. Drake)	Page	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-still-fly-acapella-feat./id445524129?i=445524142&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Michael Bourn	We Still In This B****	B.o.B.		
Indians	 Michael Brantley	Started From the Bottom	Drake		https://itunes.apple.com/us/album/started-from-the-bottom/id600729789?i=600729798&uo=4&at=10l3Hj&ct=mobile_music
Indians	Bryan Shaw	Remember the Name	Fort Minor	Hip-Hop/Rap	https://itunes.apple.com/us/album/remember-name-feat.-styles/id95783178?i=95780750&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Asdrubal Cabrera	Dime Que Hago	Farruko	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/dime-que-hago/id526170461?i=526170464&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Asdrubal Cabrera	El Teke Teke	Crazy Design & Carlitos Wey	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/el-teke-teke/id562274733?i=562274745&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Asdrubal Cabrera	Limbo	Daddy Yankee	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/limbo/id555017889?i=555018001&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Asdrubal Cabrera	No Me Cantinero	Vitico Castillo		
Indians	Drew Stubbs	Radioactive	Imagine Dragons	Alternative	https://itunes.apple.com/us/album/radioactive/id555694735?i=555694740&uo=4&at=10l3Hj&ct=mobile_music
Indians	Jason Giambi	The Wolfpack Theme	N.W.O		
Indians	Jason Kubel	Fight For Your Right	Beastie Boys	Hip-Hop/Rap	https://itunes.apple.com/us/album/fight-for-your-right/id5805839?i=5805816&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Ubaldo Jimenez	Rie y Llora	Celia Cruz	Salsa y Tropical	https://itunes.apple.com/us/album/rie-y-llora/id168404612?i=168404788&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Scott Kazmir	Knockin' Doorz Down	Pimp C, Lil Keke & P.O.P		
Indians	 Jason Kipnis	Put Your Hands Where My Eyes Can See	Busta Rhymes		https://itunes.apple.com/us/album/put-your-hands-where-my-eyes/id576401186?i=576401322&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Jason Kipnis	Satisfaction (RL Grime Remix)	Benny Benassi & The Biz	Dance	https://itunes.apple.com/us/album/satisfaction-rl-grime-remix/id594029559?i=594029685&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Corey Kluber	Limelight	Rush	Rock	https://itunes.apple.com/us/album/limelight/id182892873?i=182893022&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Corey Kluber	Thunderstruck	AC/DC	Rock	https://itunes.apple.com/us/album/thunderstruck/id574049507?i=574051407&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Jason Kubel	Coming Undone	Korn	Rock	https://itunes.apple.com/us/album/coming-undone/id95717532?i=95717516&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Justin Masterson	Rebirthing	Skillet	Rock	https://itunes.apple.com/us/album/rebirthing/id668404397?i=668404398&uo=4&at=10l3Hj&ct=mobile_music
Indians	Matt Albers	Sleep Now In The Fire	Rage Against The Machine	Rock	https://itunes.apple.com/us/album/sleep-now-in-the-fire/id215805604?i=215805649&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Zach McAllister	Return of the Mack	Mark Morrison		https://itunes.apple.com/us/album/return-of-the-mack/id474027867?i=474028286&uo=4&at=10l3Hj&ct=mobile_music
Indians	Michael Bourn	All Gold Everything (Remix)	Trinidad James		
Indians	Mike Aviles	Hit Em Up	Lil Wayne	Hip-Hop/Rap	https://itunes.apple.com/us/album/hit-em-up/id98017295?i=98017355&uo=4&at=10l3Hj&ct=mobile_music
Indians	Nick Swisher	Check Yo Self	Ice Cube	Hip-Hop/Rap	https://itunes.apple.com/us/album/check-yo-self/id16283016?i=16282660&uo=4&at=10l3Hj&ct=mobile_music
Indians	Nick Swisher	Party Rock Anthem	LMFAO	Pop	https://itunes.apple.com/us/album/party-rock-anthem-feat.-lauren/id440148435?i=440148440&uo=4&at=10l3Hj&ct=mobile_music
Indians	Nick Swisher	Tonight is the Night	Outasight	Pop	https://itunes.apple.com/us/album/tonight-is-the-night/id467890766?i=467890782&uo=4&at=10l3Hj&ct=mobile_music
Indians	Nick Swisher	Who Am I? (What's My Name)	Snoop Dogg		https://itunes.apple.com/us/album/who-am-i-whats-my-name/id591242822?i=591243332&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Chris Perez	Firestarter	The Prodigy	Electronic	https://itunes.apple.com/us/album/firestarter/id500162127?i=500162235&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Vinnie Pestano	Walk	Pantera	Metal	https://itunes.apple.com/us/album/walk/id262515094?i=262515254&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Ryan Raburn	Kiss My Country A**	Rhett Akins	Country	https://itunes.apple.com/us/album/kiss-my-country-ass/id271418678?i=271418691&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Ryan Raburn	Whistlin' Dixie	Randy Houser	Country	https://itunes.apple.com/us/album/whistlin-dixie/id389879716?i=389879736&uo=4&at=10l3Hj&ct=mobile_music
Indians	Rich Hill	Porch	Pearl Jam	Rock	https://itunes.apple.com/us/album/porch/id425465247?i=425465357&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Bryan Shaw	Sail	AWOLNATION	Alternative	https://itunes.apple.com/us/album/sail/id422478077?i=422478211&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Kelly Shoppach	Fuzzy	Randy Rogers Band	Country	https://itunes.apple.com/us/album/fuzzy/id637780579?i=637780957&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Joe Smith	My Kinda Party	Jason Aldean	Country	https://itunes.apple.com/us/album/my-kinda-party/id397219095?i=397219102&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Drew Stubbs	Ima Boss (feat. Rick Ross)	Meek Mill	Hip-Hop/Rap	https://itunes.apple.com/us/album/ima-boss-feat.-rick-ross/id435260904?i=435260916&uo=4&at=10l3Hj&ct=mobile_music
Indians	 Drew Stubbs	Sweet Nothing (feat. Florence Welch)	Calvin Harris	Dance	https://itunes.apple.com/us/album/sweet-nothing-feat.-florence/id570038793?i=570039354&uo=4&at=10l3Hj&ct=mobile_music
Indians	Yan Gomes	Dream	Lecrae		
Mariners	 Abraham Almonte	Brick House	Commodores	Rock	https://itunes.apple.com/us/album/brick-house/id263623?i=263586&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Xavier Avery	Crossroads	Bones, Thugs , & Harmony	Hip-Hop/Rap	https://itunes.apple.com/us/album/tha-crossroads-dj-u-neeks/id280932926?i=280932948&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Blake Beavan	Ice Ice Baby	Vanilla Ice	Hip-Hop/Rap	https://itunes.apple.com/us/album/ice-ice-baby/id311745370?i=311745371&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Dustin Ackley	Fortunate Son	Creedence Clearwater Revival	Rock	https://itunes.apple.com/us/album/fortunate-son/id291353926?i=291353974&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Endy Chavez	Pégate Más	Dyland & Lenny	Pop Latino	https://itunes.apple.com/us/album/pegate-mas/id449760147?i=449760149&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Nick Franklin	Don't Look Back	Boston	Rock	https://itunes.apple.com/us/album/dont-look-back/id158642228?i=158642243&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Nick Franklin	Don't Stop Believin'	Journey	Rock	https://itunes.apple.com/us/album/dont-stop-believin/id169003304?i=169003415&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Nick Franklin	The Second Coming	Juelz Santana		
Mariners	Franklin Gutierrez	Limbo Remix	Daddy Yankee	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/limbo-remix-feat.-wisin-y/id604265836?i=604265840&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Charlie Furbush	Let Me Clear My Throat	DJ Kool	Hip-Hop/Rap	https://itunes.apple.com/us/album/let-me-clear-my-throat-live/id3487921?i=3487851&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Felix Hernandez	I'm the King	Six Def	Blues	https://itunes.apple.com/us/album/im-the-king/id609943806?i=609944414&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Humberto Quintero	La Cosita	Juancho de la Espriella & Silvestre Dangond	Salsa y Tropical	https://itunes.apple.com/us/album/la-cosita/id461698442?i=461698474&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Raul Ibanez	Werewolves of London	Warren Zevon	Rock	https://itunes.apple.com/us/album/werewolves-of-london/id256615448?i=256615707&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Justin Smoak	Am I The Only One	Dierks Bentley		https://itunes.apple.com/us/album/am-i-the-only-one/id427260619?i=427260622&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Kendrys Morales	Flava In Ya Ear	Craig Mack	Hip-Hop/Rap	https://itunes.apple.com/us/album/flava-in-ya-ear-album-version/id101387676?i=101387003&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Kyle Seager	Runnin' Outta Moonlight	Randy Houser	Country	https://itunes.apple.com/us/album/runnin-outta-moonlight/id584481284?i=584481668&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Michael Saunders	Ooh Ahh (My Life Be Like) [feat. tobyMac]	Grits	Hip-Hop/Rap	https://itunes.apple.com/us/album/ooh-ahh-my-life-be-like-feat./id276615866?i=276615892&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Brad Miller	Jet Airliner	Steve Miller Band	Rock	https://itunes.apple.com/us/album/jet-airliner/id378964328?i=378964784&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Brad Miller	Sabotage	Beastie Boys	Hip-Hop/Rap	https://itunes.apple.com/us/album/sabotage/id90263573?i=90263445&uo=4&at=10l3Hj&ct=mobile_music
Mariners	Raul Ibanez	Crossfire	Scorpions	Rock	https://itunes.apple.com/us/album/crossfire/id538155?i=538133&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Jesus Sucre	Sugar	Flo Rida	Hip-Hop/Rap	https://itunes.apple.com/us/album/sugar-feat.-wynter/id308841964?i=308842127&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Carlos Triunfel	Sienta La Para	El Alfa		
Mariners	 Tom Wilhelmsen	Voodoo Child	Jimi Hendrix	Rock	https://itunes.apple.com/us/album/voodoo-child-slight-return/id344799413?i=344800179&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Mike Zunino	99 Problems	Jay-Z	Hip-Hop/Rap	https://itunes.apple.com/us/album/99-problems/id3566075?i=3566063&uo=4&at=10l3Hj&ct=mobile_music
Mariners	 Mike Zunino	Ante Up	M.O.P.	Electronic	https://itunes.apple.com/us/album/ante-up-dj-sthlm-house-mix/id388218701?i=388218857&uo=4&at=10l3Hj&ct=mobile_music
Marlins	Chris Coghlan	Rebel	Lecrae	Hip-Hop/Rap	https://itunes.apple.com/us/album/rebel-intro/id289497974?i=289497978&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Chris Coghlan	Burn It Down	Linkin Park	Alternative	https://itunes.apple.com/us/album/burn-it-down/id518869932?i=518869937&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Jose Fernandez	Sexo Sudor y Calor	ñejo y Dalmatia featuring J Alvarez	Latino	https://itunes.apple.com/us/album/sexo-sudor-y-calor/id499795124?i=499795362&uo=4&at=10l3Hj&ct=mobile_music
Marlins	Greg Dobbs	Show Me a Sign	Alter Bridge	Rock	https://itunes.apple.com/us/album/show-me-a-sign/id398249168?i=398249354&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Adeiny Hechavarria	Kimba pa que suene	Los principales	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/kimba-pa-que-suene/id596106091?i=596106107&uo=4&at=10l3Hj&ct=mobile_music
Marlins	Henderson Alvarez	Unknown	Spanish		
Marlins	Logan Morrison	Everybody Get the F Up	Yelawolf		
Marlins	 Jeff Mathis	Backwoods	Justin Moore	Country	https://itunes.apple.com/us/album/backwoods/id325084095?i=325084104&uo=4&at=10l3Hj&ct=mobile_music
Marlins	Mike Dunn	Kiss it Goodbye	Nickelback	Rock	https://itunes.apple.com/us/album/kiss-it-goodbye/id470343015?i=470343198&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Juan Pierre	I'm Ready	Thi'sl	Hip-Hop/Rap	https://itunes.apple.com/us/album/im-ready/id578760945?i=578761101&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Juan Pierre	No Walls (Set It Off)	Thi'sl		
Marlins	Placido Polanco	Shake Senora	Pitbull	Pop	https://itunes.apple.com/us/album/shake-senora-feat.-t-pain/id440723052?i=440723107&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Chad Qualls	Killing in the Name	Rage Against the Machine		
Marlins	 A.J. Ramos	Power	Kanye West	Hip-Hop/Rap	https://itunes.apple.com/us/album/power/id403939300?i=403939356&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Justin Ruggiano	Closer To The Sun	Slightly Stoopid	Rock	https://itunes.apple.com/us/album/closer-to-the-sun/id302701769?i=302701805&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Donovan Solano	Lovumba	Daddy Yankee	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/lovumba/id555017889?i=555018015&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Donovan Solano	The Motto	Drake	Hip-Hop/Rap	https://itunes.apple.com/us/album/motto-bonus-track-feat.-lil/id479756751?i=479756819&uo=4&at=10l3Hj&ct=mobile_music
Marlins	 Giancarlo Stanton	Clique (remix)	Rick Ross	Hip-Hop/Rap	https://itunes.apple.com/us/album/clique/id626497832?i=626498662&uo=4&at=10l3Hj&ct=mobile_music
Marlins	Steve Cishek	Send Me/ Represent	116 Clique	Christian & Gospel	https://itunes.apple.com/us/album/send-me-represent/id261268030?i=261268034&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Adam LaRoche	My Kind of Party	Jason Aldean	Country	https://itunes.apple.com/us/album/my-kinda-party/id397219095?i=397219102&uo=4&at=10l3Hj&ct=mobile_music
Nationals	 Xavier Cedeno	Limbo	Daddy Yankee	Reggaeton y Hip-Hop	https://itunes.apple.com/us/album/limbo/id555017889?i=555018001&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Chad Tracy	Wagon Wheel	Darius Rucker	Country	https://itunes.apple.com/us/album/wagon-wheel/id646110993?i=646111263&uo=4&at=10l3Hj&ct=mobile_music
Nationals	 Tyler Clippard	Ready or Not	Fugees	R&B/Soul	https://itunes.apple.com/us/album/ready-or-not/id281701670?i=281701718&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Craig Stammen	Eye of the Tiger	Survivor	Rock	https://itunes.apple.com/us/album/eye-of-the-tiger/id254347536?i=254347614&uo=4&at=10l3Hj&ct=mobile_music
Nationals	Dan Haren	Electric Feel	MGMT	Alternative	https://itunes.apple.com/us/album/electric-feel/id264720008?i=264720106&uo=4&at=10l3Hj&ct=mobile_music
